Protocol,Channel,P_Noise,F_Eve,Trial,Metric_Name,Metric,SKR,Alarm,Detection_Outcome,N,n_sift,m,n_key,Q,leak_EC
Six-State,Ideal_0%,0.0,0.6,1,QBER,0.2,0.0,1,0,1000,325,162,163,0.2,57
Six-State,Ideal_0%,0.0,0.6,2,QBER,0.2054380664652568,0.0,1,0,1000,331,166,165,0.2054380664652568,48
Six-State,Ideal_0%,0.0,0.6,3,QBER,0.18354430379746836,0.0,1,0,1000,316,158,158,0.18354430379746836,44
Six-State,Ideal_0%,0.0,0.6,4,QBER,0.19402985074626866,0.0,1,0,1000,335,168,167,0.19402985074626866,51
Six-State,Ideal_0%,0.0,0.6,5,QBER,0.19314641744548286,0.0,1,0,1000,321,160,161,0.19314641744548286,45
Six-State,Ideal_0%,0.0,0.6,6,QBER,0.17630057803468208,0.0,1,0,1000,346,173,173,0.17630057803468208,57
Six-State,Ideal_0%,0.0,0.6,7,QBER,0.1893687707641196,0.0,1,0,1000,301,150,151,0.1893687707641196,40
Six-State,Ideal_0%,0.0,0.6,8,QBER,0.1976401179941003,0.0,1,0,1000,339,170,169,0.1976401179941003,58
Six-State,Ideal_0%,0.0,0.6,9,QBER,0.23053892215568864,0.0,1,0,1000,334,167,167,0.23053892215568864,36
Six-State,Ideal_0%,0.0,0.6,10,QBER,0.17732558139534885,0.0,1,0,1000,344,172,172,0.17732558139534885,57
Six-State,Ideal_0%,0.0,0.6,11,QBER,0.17065868263473055,0.0,1,0,1000,334,167,167,0.17065868263473055,51
Six-State,Ideal_0%,0.0,0.6,12,QBER,0.17365269461077845,0.0,1,0,1000,334,167,167,0.17365269461077845,54
Six-State,Ideal_0%,0.0,0.6,13,QBER,0.20249221183800623,0.0,1,0,1000,321,160,161,0.20249221183800623,51
Six-State,Ideal_0%,0.0,0.6,14,QBER,0.17699115044247787,0.0,1,0,1000,339,170,169,0.17699115044247787,64
Six-State,Ideal_0%,0.0,0.6,15,QBER,0.2197452229299363,0.0,1,0,1000,314,157,157,0.2197452229299363,47
Six-State,Ideal_0%,0.0,0.6,16,QBER,0.17682926829268292,0.0,1,0,1000,328,164,164,0.17682926829268292,51
Six-State,Ideal_0%,0.0,0.6,17,QBER,0.20930232558139536,0.0,1,0,1000,344,172,172,0.20930232558139536,54
Six-State,Ideal_0%,0.0,0.6,18,QBER,0.1783625730994152,0.0,1,0,1000,342,171,171,0.1783625730994152,46
Six-State,Ideal_0%,0.0,0.6,19,QBER,0.20679012345679013,0.0,1,0,1000,324,162,162,0.20679012345679013,51
Six-State,Ideal_0%,0.0,0.6,20,QBER,0.2088607594936709,0.0,1,0,1000,316,158,158,0.2088607594936709,44
Six-State,Ideal_0%,0.0,0.6,21,QBER,0.22287390029325513,0.0,1,0,1000,341,170,171,0.22287390029325513,55
Six-State,Ideal_0%,0.0,0.6,22,QBER,0.19696969696969696,0.0,1,0,1000,330,165,165,0.19696969696969696,48
Six-State,Ideal_0%,0.0,0.6,23,QBER,0.18292682926829268,0.0,1,0,1000,328,164,164,0.18292682926829268,59
Six-State,Ideal_0%,0.0,0.6,24,QBER,0.21246458923512748,0.0,1,0,1000,353,176,177,0.21246458923512748,62
Six-State,Ideal_0%,0.0,0.6,25,QBER,0.18971061093247588,0.0,1,0,1000,311,156,155,0.18971061093247588,53
Six-State,Ideal_0%,0.0,0.6,26,QBER,0.18944099378881987,0.0,1,0,1000,322,161,161,0.18944099378881987,45
Six-State,Ideal_0%,0.0,0.6,27,QBER,0.207492795389049,0.0,1,0,1000,347,174,173,0.207492795389049,55
Six-State,Ideal_0%,0.0,0.6,28,QBER,0.1834862385321101,0.0,1,0,1000,327,164,163,0.1834862385321101,52
Six-State,Ideal_0%,0.0,0.6,29,QBER,0.19148936170212766,0.0,1,0,1000,329,164,165,0.19148936170212766,50
Six-State,Ideal_0%,0.0,0.6,30,QBER,0.22327044025157233,0.0,1,0,1000,318,159,159,0.22327044025157233,50
Six-State,Ideal_0%,0.0,0.6,31,QBER,0.18926553672316385,0.0,1,0,1000,354,177,177,0.18926553672316385,56
Six-State,Ideal_0%,0.0,0.6,32,QBER,0.2,0.0,1,0,1000,315,158,157,0.2,49
Six-State,Ideal_0%,0.0,0.6,33,QBER,0.18674698795180722,0.0,1,0,1000,332,166,166,0.18674698795180722,51
Six-State,Ideal_0%,0.0,0.6,34,QBER,0.22033898305084745,0.0,1,0,1000,354,177,177,0.22033898305084745,59
Six-State,Ideal_0%,0.0,0.6,35,QBER,0.1608187134502924,0.0,0,1,1000,342,171,171,0.1608187134502924,67
Six-State,Ideal_0%,0.0,0.6,36,QBER,0.1813031161473088,0.0,1,0,1000,353,176,177,0.1813031161473088,47
Six-State,Ideal_0%,0.0,0.6,37,QBER,0.2116564417177914,0.0,1,0,1000,326,163,163,0.2116564417177914,50
Six-State,Ideal_0%,0.0,0.6,38,QBER,0.19195046439628483,0.0,1,0,1000,323,162,161,0.19195046439628483,66
Six-State,Ideal_0%,0.0,0.6,39,QBER,0.1897590361445783,0.0,1,0,1000,332,166,166,0.1897590361445783,42
Six-State,Ideal_0%,0.0,0.6,40,QBER,0.2054380664652568,0.0,1,0,1000,331,166,165,0.2054380664652568,56
Six-State,Ideal_0%,0.0,0.6,41,QBER,0.2084507042253521,0.0,1,0,1000,355,178,177,0.2084507042253521,50
Six-State,Ideal_0%,0.0,0.6,42,QBER,0.17784256559766765,0.0,1,0,1000,343,172,171,0.17784256559766765,47
Six-State,Ideal_0%,0.0,0.6,43,QBER,0.18397626112759644,0.0,1,0,1000,337,168,169,0.18397626112759644,61
Six-State,Ideal_0%,0.0,0.6,44,QBER,0.21492537313432836,0.0,1,0,1000,335,168,167,0.21492537313432836,45
Six-State,Ideal_0%,0.0,0.6,45,QBER,0.23705722070844687,0.0,1,0,1000,367,184,183,0.23705722070844687,71
Six-State,Ideal_0%,0.0,0.6,46,QBER,0.18584070796460178,0.0,1,0,1000,339,170,169,0.18584070796460178,49
Six-State,Ideal_0%,0.0,0.6,47,QBER,0.1701492537313433,0.0,1,0,1000,335,168,167,0.1701492537313433,51
Six-State,Ideal_0%,0.0,0.6,48,QBER,0.19584569732937684,0.0,1,0,1000,337,168,169,0.19584569732937684,52
Six-State,Ideal_0%,0.0,0.6,49,QBER,0.2138728323699422,0.0,1,0,1000,346,173,173,0.2138728323699422,49
Six-State,Ideal_0%,0.0,0.6,50,QBER,0.22287390029325513,0.0,1,0,1000,341,170,171,0.22287390029325513,45
Six-State,Ideal_0%,0.0,0.6,51,QBER,0.19375,0.0,1,0,1000,320,160,160,0.19375,47
Six-State,Ideal_0%,0.0,0.6,52,QBER,0.2040133779264214,0.0,1,0,1000,299,150,149,0.2040133779264214,49
Six-State,Ideal_0%,0.0,0.6,53,QBER,0.21069182389937108,0.0,1,0,1000,318,159,159,0.21069182389937108,44
Six-State,Ideal_0%,0.0,0.6,54,QBER,0.17183098591549295,0.0,1,0,1000,355,178,177,0.17183098591549295,62
Six-State,Ideal_0%,0.0,0.6,55,QBER,0.171875,0.0,1,0,1000,320,160,160,0.171875,50
Six-State,Ideal_0%,0.0,0.6,56,QBER,0.1908831908831909,0.0,1,0,1000,351,176,175,0.1908831908831909,43
Six-State,Ideal_0%,0.0,0.6,57,QBER,0.20710059171597633,0.0,1,0,1000,338,169,169,0.20710059171597633,43
Six-State,Ideal_0%,0.0,0.6,58,QBER,0.21680216802168023,0.0,1,0,1000,369,184,185,0.21680216802168023,48
Six-State,Ideal_0%,0.0,0.6,59,QBER,0.2118380062305296,0.0,1,0,1000,321,160,161,0.2118380062305296,57
Six-State,Ideal_0%,0.0,0.6,60,QBER,0.18461538461538463,0.0,1,0,1000,325,162,163,0.18461538461538463,50
Six-State,Ideal_0%,0.0,0.6,61,QBER,0.23225806451612904,0.0,1,0,1000,310,155,155,0.23225806451612904,50
Six-State,Ideal_0%,0.0,0.6,62,QBER,0.20552147239263804,0.0,1,0,1000,326,163,163,0.20552147239263804,54
Six-State,Ideal_0%,0.0,0.6,63,QBER,0.20754716981132076,0.0,1,0,1000,318,159,159,0.20754716981132076,47
Six-State,Ideal_0%,0.0,0.6,64,QBER,0.21098265895953758,0.0,1,0,1000,346,173,173,0.21098265895953758,64
Six-State,Ideal_0%,0.0,0.6,65,QBER,0.2247191011235955,0.0,1,0,1000,356,178,178,0.2247191011235955,63
Six-State,Ideal_0%,0.0,0.6,66,QBER,0.19488817891373802,0.0,1,0,1000,313,156,157,0.19488817891373802,41
Six-State,Ideal_0%,0.0,0.6,67,QBER,0.22,0.0,1,0,1000,350,175,175,0.22,61
Six-State,Ideal_0%,0.0,0.6,68,QBER,0.2565597667638484,0.0,1,0,1000,343,172,171,0.2565597667638484,45
Six-State,Ideal_0%,0.0,0.6,69,QBER,0.22388059701492538,0.0,1,0,1000,335,168,167,0.22388059701492538,54
Six-State,Ideal_0%,0.0,0.6,70,QBER,0.17404129793510326,0.0,1,0,1000,339,170,169,0.17404129793510326,55
Six-State,Ideal_0%,0.0,0.6,71,QBER,0.19436619718309858,0.0,1,0,1000,355,178,177,0.19436619718309858,62
Six-State,Ideal_0%,0.0,0.6,72,QBER,0.1681159420289855,0.0,1,0,1000,345,172,173,0.1681159420289855,57
Six-State,Ideal_0%,0.0,0.6,73,QBER,0.17261904761904762,0.0,1,0,1000,336,168,168,0.17261904761904762,57
Six-State,Ideal_0%,0.0,0.6,74,QBER,0.16666666666666666,0.0,0,1,1000,348,174,174,0.16666666666666666,55
Six-State,Ideal_0%,0.0,0.6,75,QBER,0.18154761904761904,0.0,1,0,1000,336,168,168,0.18154761904761904,48
Six-State,Ideal_0%,0.0,0.6,76,QBER,0.2318840579710145,0.0,1,0,1000,345,172,173,0.2318840579710145,60
Six-State,Ideal_0%,0.0,0.6,77,QBER,0.2022792022792023,0.0,1,0,1000,351,176,175,0.2022792022792023,54
Six-State,Ideal_0%,0.0,0.6,78,QBER,0.21176470588235294,0.0,1,0,1000,340,170,170,0.21176470588235294,59
Six-State,Ideal_0%,0.0,0.6,79,QBER,0.18238993710691823,0.0,1,0,1000,318,159,159,0.18238993710691823,56
Six-State,Ideal_0%,0.0,0.6,80,QBER,0.19881305637982197,0.0,1,0,1000,337,168,169,0.19881305637982197,46
Six-State,Ideal_0%,0.0,0.6,81,QBER,0.1536231884057971,0.0,0,1,1000,345,172,173,0.1536231884057971,61
Six-State,Ideal_0%,0.0,0.6,82,QBER,0.19484240687679083,0.0,1,0,1000,349,174,175,0.19484240687679083,55
Six-State,Ideal_0%,0.0,0.6,83,QBER,0.22818791946308725,0.0,1,0,1000,298,149,149,0.22818791946308725,43
Six-State,Ideal_0%,0.0,0.6,84,QBER,0.19553072625698323,0.0,1,0,1000,358,179,179,0.19553072625698323,55
Six-State,Ideal_0%,0.0,0.6,85,QBER,0.22905027932960895,0.0,1,0,1000,358,179,179,0.22905027932960895,58
Six-State,Ideal_0%,0.0,0.6,86,QBER,0.19504643962848298,0.0,1,0,1000,323,162,161,0.19504643962848298,54
Six-State,Ideal_0%,0.0,0.6,87,QBER,0.23008849557522124,0.0,1,0,1000,339,170,169,0.23008849557522124,61
Six-State,Ideal_0%,0.0,0.6,88,QBER,0.17117117117117117,0.0,1,0,1000,333,166,167,0.17117117117117117,47
Six-State,Ideal_0%,0.0,0.6,89,QBER,0.19135802469135801,0.0,1,0,1000,324,162,162,0.19135802469135801,51
Six-State,Ideal_0%,0.0,0.6,90,QBER,0.19811320754716982,0.0,1,0,1000,318,159,159,0.19811320754716982,53
Six-State,Ideal_0%,0.0,0.6,91,QBER,0.18497109826589594,0.0,1,0,1000,346,173,173,0.18497109826589594,55
Six-State,Ideal_0%,0.0,0.6,92,QBER,0.18497109826589594,0.0,1,0,1000,346,173,173,0.18497109826589594,55
Six-State,Ideal_0%,0.0,0.6,93,QBER,0.17101449275362318,0.0,1,0,1000,345,172,173,0.17101449275362318,43
Six-State,Ideal_0%,0.0,0.6,94,QBER,0.19879518072289157,0.0,1,0,1000,332,166,166,0.19879518072289157,54
Six-State,Ideal_0%,0.0,0.6,95,QBER,0.19692307692307692,0.0,1,0,1000,325,162,163,0.19692307692307692,35
Six-State,Ideal_0%,0.0,0.6,96,QBER,0.17717717717717718,0.0,1,0,1000,333,166,167,0.17717717717717718,45
Six-State,Ideal_0%,0.0,0.6,97,QBER,0.20454545454545456,0.0,1,0,1000,308,154,154,0.20454545454545456,50
Six-State,Ideal_0%,0.0,0.6,98,QBER,0.22295081967213115,0.0,1,0,1000,305,152,153,0.22295081967213115,50
Six-State,Ideal_0%,0.0,0.6,99,QBER,0.18674698795180722,0.0,1,0,1000,332,166,166,0.18674698795180722,42
Six-State,Ideal_0%,0.0,0.6,100,QBER,0.22023809523809523,0.0,1,0,1000,336,168,168,0.22023809523809523,57
Six-State,Ideal_0%,0.0,0.6,101,QBER,0.23564954682779457,0.0,1,0,1000,331,166,165,0.23564954682779457,62
Six-State,Ideal_0%,0.0,0.6,102,QBER,0.1925287356321839,0.0,1,0,1000,348,174,174,0.1925287356321839,49
Six-State,Ideal_0%,0.0,0.6,103,QBER,0.16666666666666666,0.0,0,1,1000,312,156,156,0.16666666666666666,43
Six-State,Ideal_0%,0.0,0.6,104,QBER,0.1863905325443787,0.0,1,0,1000,338,169,169,0.1863905325443787,55
Six-State,Ideal_0%,0.0,0.6,105,QBER,0.16507936507936508,0.0,0,1,1000,315,158,157,0.16507936507936508,37
Six-State,Ideal_0%,0.0,0.6,106,QBER,0.17647058823529413,0.0,1,0,1000,357,178,179,0.17647058823529413,56
Six-State,Ideal_0%,0.0,0.6,107,QBER,0.23397435897435898,0.0,1,0,1000,312,156,156,0.23397435897435898,38
Six-State,Ideal_0%,0.0,0.6,108,QBER,0.18507462686567164,0.0,1,0,1000,335,168,167,0.18507462686567164,48
Six-State,Ideal_0%,0.0,0.6,109,QBER,0.19090909090909092,0.0,1,0,1000,330,165,165,0.19090909090909092,50
Six-State,Ideal_0%,0.0,0.6,110,QBER,0.23548387096774193,0.0,1,0,1000,310,155,155,0.23548387096774193,59
Six-State,Ideal_0%,0.0,0.6,111,QBER,0.19205298013245034,0.0,1,0,1000,302,151,151,0.19205298013245034,46
Six-State,Ideal_0%,0.0,0.6,112,QBER,0.18285714285714286,0.0,1,0,1000,350,175,175,0.18285714285714286,49
Six-State,Ideal_0%,0.0,0.6,113,QBER,0.21052631578947367,0.0,1,0,1000,323,162,161,0.21052631578947367,51
Six-State,Ideal_0%,0.0,0.6,114,QBER,0.20795107033639143,0.0,1,0,1000,327,164,163,0.20795107033639143,65
Six-State,Ideal_0%,0.0,0.6,115,QBER,0.1676829268292683,0.0,1,0,1000,328,164,164,0.1676829268292683,54
Six-State,Ideal_0%,0.0,0.6,116,QBER,0.20972644376899696,0.0,1,0,1000,329,164,165,0.20972644376899696,53
Six-State,Ideal_0%,0.0,0.6,117,QBER,0.19827586206896552,0.0,1,0,1000,348,174,174,0.19827586206896552,52
Six-State,Ideal_0%,0.0,0.6,118,QBER,0.19666666666666666,0.0,1,0,1000,300,150,150,0.19666666666666666,52
Six-State,Ideal_0%,0.0,0.6,119,QBER,0.19020172910662825,0.0,1,0,1000,347,174,173,0.19020172910662825,52
Six-State,Ideal_0%,0.0,0.6,120,QBER,0.1437908496732026,0.0,0,1,1000,306,153,153,0.1437908496732026,47
Six-State,Ideal_0%,0.0,0.6,121,QBER,0.1687116564417178,0.0,1,0,1000,326,163,163,0.1687116564417178,43
Six-State,Ideal_0%,0.0,0.6,122,QBER,0.1897590361445783,0.0,1,0,1000,332,166,166,0.1897590361445783,42
Six-State,Ideal_0%,0.0,0.6,123,QBER,0.21450151057401812,0.0,1,0,1000,331,166,165,0.21450151057401812,45
Six-State,Ideal_0%,0.0,0.6,124,QBER,0.21686746987951808,0.0,1,0,1000,332,166,166,0.21686746987951808,60
Six-State,Ideal_0%,0.0,0.6,125,QBER,0.20916905444126074,0.0,1,0,1000,349,174,175,0.20916905444126074,54
Six-State,Ideal_0%,0.0,0.6,126,QBER,0.1897590361445783,0.0,1,0,1000,332,166,166,0.1897590361445783,53
Six-State,Ideal_0%,0.0,0.6,127,QBER,0.19682539682539682,0.0,1,0,1000,315,158,157,0.19682539682539682,43
Six-State,Ideal_0%,0.0,0.6,128,QBER,0.2222222222222222,0.0,1,0,1000,324,162,162,0.2222222222222222,54
Six-State,Ideal_0%,0.0,0.6,129,QBER,0.19345238095238096,0.0,1,0,1000,336,168,168,0.19345238095238096,54
Six-State,Ideal_0%,0.0,0.6,130,QBER,0.22392638036809817,0.0,1,0,1000,326,163,163,0.22392638036809817,61
Six-State,Ideal_0%,0.0,0.6,131,QBER,0.19825072886297376,0.0,1,0,1000,343,172,171,0.19825072886297376,49
Six-State,Ideal_0%,0.0,0.6,132,QBER,0.16049382716049382,0.0,0,1,1000,324,162,162,0.16049382716049382,48
Six-State,Ideal_0%,0.0,0.6,133,QBER,0.19571865443425077,0.0,1,0,1000,327,164,163,0.19571865443425077,55
Six-State,Ideal_0%,0.0,0.6,134,QBER,0.1853035143769968,0.0,1,0,1000,313,156,157,0.1853035143769968,62
Six-State,Ideal_0%,0.0,0.6,135,QBER,0.21604938271604937,0.0,1,0,1000,324,162,162,0.21604938271604937,51
Six-State,Ideal_0%,0.0,0.6,136,QBER,0.18658892128279883,0.0,1,0,1000,343,172,171,0.18658892128279883,49
Six-State,Ideal_0%,0.0,0.6,137,QBER,0.21246458923512748,0.0,1,0,1000,353,176,177,0.21246458923512748,71
Six-State,Ideal_0%,0.0,0.6,138,QBER,0.20298507462686566,0.0,1,0,1000,335,168,167,0.20298507462686566,56
Six-State,Ideal_0%,0.0,0.6,139,QBER,0.17682926829268292,0.0,1,0,1000,328,164,164,0.17682926829268292,56
Six-State,Ideal_0%,0.0,0.6,140,QBER,0.21835443037974683,0.0,1,0,1000,316,158,158,0.21835443037974683,47
Six-State,Ideal_0%,0.0,0.6,141,QBER,0.19753086419753085,0.0,1,0,1000,324,162,162,0.19753086419753085,40
Six-State,Ideal_0%,0.0,0.6,142,QBER,0.21159420289855072,0.0,1,0,1000,345,172,173,0.21159420289855072,54
Six-State,Ideal_0%,0.0,0.6,143,QBER,0.18529411764705883,0.0,1,0,1000,340,170,170,0.18529411764705883,56
Six-State,Ideal_0%,0.0,0.6,144,QBER,0.21597633136094674,0.0,1,0,1000,338,169,169,0.21597633136094674,64
Six-State,Ideal_0%,0.0,0.6,145,QBER,0.2522255192878338,0.0,1,0,1000,337,168,169,0.2522255192878338,58
Six-State,Ideal_0%,0.0,0.6,146,QBER,0.19822485207100593,0.0,1,0,1000,338,169,169,0.19822485207100593,46
Six-State,Ideal_0%,0.0,0.6,147,QBER,0.1831831831831832,0.0,1,0,1000,333,166,167,0.1831831831831832,51
Six-State,Ideal_0%,0.0,0.6,148,QBER,0.21468926553672316,0.0,1,0,1000,354,177,177,0.21468926553672316,62
Six-State,Ideal_0%,0.0,0.6,149,QBER,0.1861198738170347,0.0,1,0,1000,317,158,159,0.1861198738170347,40
Six-State,Ideal_0%,0.0,0.6,150,QBER,0.1976401179941003,0.0,1,0,1000,339,170,169,0.1976401179941003,49
Six-State,Ideal_0%,0.0,0.6,151,QBER,0.21405750798722045,0.0,1,0,1000,313,156,157,0.21405750798722045,53
Six-State,Ideal_0%,0.0,0.6,152,QBER,0.21637426900584794,0.0,1,0,1000,342,171,171,0.21637426900584794,66
Six-State,Ideal_0%,0.0,0.6,153,QBER,0.18263473053892215,0.0,1,0,1000,334,167,167,0.18263473053892215,54
Six-State,Ideal_0%,0.0,0.6,154,QBER,0.19814241486068113,0.0,1,0,1000,323,162,161,0.19814241486068113,51
Six-State,Ideal_0%,0.0,0.6,155,QBER,0.1891891891891892,0.0,1,0,1000,333,166,167,0.1891891891891892,60
Six-State,Ideal_0%,0.0,0.6,156,QBER,0.22093023255813954,0.0,1,0,1000,344,172,172,0.22093023255813954,52
Six-State,Ideal_0%,0.0,0.6,157,QBER,0.19879518072289157,0.0,1,0,1000,332,166,166,0.19879518072289157,50
Six-State,Ideal_0%,0.0,0.6,158,QBER,0.18042813455657492,0.0,1,0,1000,327,164,163,0.18042813455657492,60
Six-State,Ideal_0%,0.0,0.6,159,QBER,0.2046783625730994,0.0,1,0,1000,342,171,171,0.2046783625730994,63
Six-State,Ideal_0%,0.0,0.6,160,QBER,0.19692307692307692,0.0,1,0,1000,325,162,163,0.19692307692307692,50
Six-State,Ideal_0%,0.0,0.6,161,QBER,0.20833333333333334,0.0,1,0,1000,336,168,168,0.20833333333333334,57
Six-State,Ideal_0%,0.0,0.6,162,QBER,0.228486646884273,0.0,1,0,1000,337,168,169,0.228486646884273,55
Six-State,Ideal_0%,0.0,0.6,163,QBER,0.21470588235294116,0.0,1,0,1000,340,170,170,0.21470588235294116,55
Six-State,Ideal_0%,0.0,0.6,164,QBER,0.14457831325301204,0.0,0,1,1000,332,166,166,0.14457831325301204,45
Six-State,Ideal_0%,0.0,0.6,165,QBER,0.187683284457478,0.0,1,0,1000,341,170,171,0.187683284457478,61
Six-State,Ideal_0%,0.0,0.6,166,QBER,0.23121387283236994,0.0,1,0,1000,346,173,173,0.23121387283236994,49
Six-State,Ideal_0%,0.0,0.6,167,QBER,0.22570532915360503,0.0,1,0,1000,319,160,159,0.22570532915360503,50
Six-State,Ideal_0%,0.0,0.6,168,QBER,0.1891891891891892,0.0,1,0,1000,333,166,167,0.1891891891891892,50
Six-State,Ideal_0%,0.0,0.6,169,QBER,0.18711656441717792,0.0,1,0,1000,326,163,163,0.18711656441717792,62
Six-State,Ideal_0%,0.0,0.6,170,QBER,0.18971061093247588,0.0,1,0,1000,311,156,155,0.18971061093247588,51
Six-State,Ideal_0%,0.0,0.6,171,QBER,0.18670886075949367,0.0,1,0,1000,316,158,158,0.18670886075949367,53
Six-State,Ideal_0%,0.0,0.6,172,QBER,0.1967741935483871,0.0,1,0,1000,310,155,155,0.1967741935483871,49
Six-State,Ideal_0%,0.0,0.6,173,QBER,0.1723076923076923,0.0,1,0,1000,325,162,163,0.1723076923076923,36
Six-State,Ideal_0%,0.0,0.6,174,QBER,0.1962025316455696,0.0,1,0,1000,316,158,158,0.1962025316455696,50
Six-State,Ideal_0%,0.0,0.6,175,QBER,0.19375,0.0,1,0,1000,320,160,160,0.19375,59
Six-State,Ideal_0%,0.0,0.6,176,QBER,0.22727272727272727,0.0,1,0,1000,330,165,165,0.22727272727272727,69
Six-State,Ideal_0%,0.0,0.6,177,QBER,0.18263473053892215,0.0,1,0,1000,334,167,167,0.18263473053892215,51
Six-State,Ideal_0%,0.0,0.6,178,QBER,0.2166172106824926,0.0,1,0,1000,337,168,169,0.2166172106824926,52
Six-State,Ideal_0%,0.0,0.6,179,QBER,0.17151162790697674,0.0,1,0,1000,344,172,172,0.17151162790697674,52
Six-State,Ideal_0%,0.0,0.6,180,QBER,0.22636103151862463,0.0,1,0,1000,349,174,175,0.22636103151862463,46
Six-State,Ideal_0%,0.0,0.6,181,QBER,0.19281045751633988,0.0,1,0,1000,306,153,153,0.19281045751633988,47
Six-State,Ideal_0%,0.0,0.6,182,QBER,0.2059800664451827,0.0,1,0,1000,301,150,151,0.2059800664451827,54
Six-State,Ideal_0%,0.0,0.6,183,QBER,0.21646341463414634,0.0,1,0,1000,328,164,164,0.21646341463414634,50
Six-State,Ideal_0%,0.0,0.6,184,QBER,0.2138364779874214,0.0,1,0,1000,318,159,159,0.2138364779874214,56
Six-State,Ideal_0%,0.0,0.6,185,QBER,0.17177914110429449,0.0,1,0,1000,326,163,163,0.17177914110429449,45
Six-State,Ideal_0%,0.0,0.6,186,QBER,0.19375,0.0,1,0,1000,320,160,160,0.19375,44
Six-State,Ideal_0%,0.0,0.6,187,QBER,0.2303206997084548,0.0,1,0,1000,343,172,171,0.2303206997084548,43
Six-State,Ideal_0%,0.0,0.6,188,QBER,0.21935483870967742,0.0,1,0,1000,310,155,155,0.21935483870967742,54
Six-State,Ideal_0%,0.0,0.6,189,QBER,0.19197707736389685,0.0,1,0,1000,349,174,175,0.19197707736389685,57
Six-State,Ideal_0%,0.0,0.6,190,QBER,0.2314540059347181,0.0,1,0,1000,337,168,169,0.2314540059347181,46
Six-State,Ideal_0%,0.0,0.6,191,QBER,0.2,0.0,1,0,1000,335,168,167,0.2,60
Six-State,Ideal_0%,0.0,0.6,192,QBER,0.21036585365853658,0.0,1,0,1000,328,164,164,0.21036585365853658,60
Six-State,Ideal_0%,0.0,0.6,193,QBER,0.21712538226299694,0.0,1,0,1000,327,164,163,0.21712538226299694,57
Six-State,Ideal_0%,0.0,0.6,194,QBER,0.19584569732937684,0.0,1,0,1000,337,168,169,0.19584569732937684,46
Six-State,Ideal_0%,0.0,0.6,195,QBER,0.18126888217522658,0.0,1,0,1000,331,166,165,0.18126888217522658,59
Six-State,Ideal_0%,0.0,0.6,196,QBER,0.19760479041916168,0.0,1,0,1000,334,167,167,0.19760479041916168,51
Six-State,Ideal_0%,0.0,0.6,197,QBER,0.22741433021806853,0.0,1,0,1000,321,160,161,0.22741433021806853,48
Six-State,Ideal_0%,0.0,0.6,198,QBER,0.16158536585365854,0.0,0,1,1000,328,164,164,0.16158536585365854,63
Six-State,Ideal_0%,0.0,0.6,199,QBER,0.2222222222222222,0.0,1,0,1000,351,176,175,0.2222222222222222,58
Six-State,Ideal_0%,0.0,0.7,0,QBER,0.2441860465116279,0.0,1,0,1000,344,172,172,0.2441860465116279,55
Six-State,Ideal_0%,0.0,0.7,1,QBER,0.2275449101796407,0.0,1,0,1000,334,167,167,0.2275449101796407,36
Six-State,Ideal_0%,0.0,0.7,2,QBER,0.25449101796407186,0.0,1,0,1000,334,167,167,0.25449101796407186,54
Six-State,Ideal_0%,0.0,0.7,3,QBER,0.19314641744548286,0.0,1,0,1000,321,160,161,0.19314641744548286,45
Six-State,Ideal_0%,0.0,0.7,4,QBER,0.2153392330383481,0.0,1,0,1000,339,170,169,0.2153392330383481,58
Six-State,Ideal_0%,0.0,0.7,5,QBER,0.2484076433121019,0.0,1,0,1000,314,157,157,0.2484076433121019,43
Six-State,Ideal_0%,0.0,0.7,6,QBER,0.2347560975609756,0.0,1,0,1000,328,164,164,0.2347560975609756,62
Six-State,Ideal_0%,0.0,0.7,7,QBER,0.2616279069767442,0.0,1,0,1000,344,172,172,0.2616279069767442,51
Six-State,Ideal_0%,0.0,0.7,8,QBER,0.2309941520467836,0.0,1,0,1000,342,171,171,0.2309941520467836,40
Six-State,Ideal_0%,0.0,0.7,9,QBER,0.2191358024691358,0.0,1,0,1000,324,162,162,0.2191358024691358,42
Six-State,Ideal_0%,0.0,0.7,10,QBER,0.2563291139240506,0.0,1,0,1000,316,158,158,0.2563291139240506,50
Six-State,Ideal_0%,0.0,0.7,11,QBER,0.21407624633431085,0.0,1,0,1000,341,170,171,0.21407624633431085,52
Six-State,Ideal_0%,0.0,0.7,12,QBER,0.22121212121212122,0.0,1,0,1000,330,165,165,0.22121212121212122,51
Six-State,Ideal_0%,0.0,0.7,13,QBER,0.23780487804878048,0.0,1,0,1000,328,164,164,0.23780487804878048,54
Six-State,Ideal_0%,0.0,0.7,14,QBER,0.22096317280453256,0.0,1,0,1000,353,176,177,0.22096317280453256,53
Six-State,Ideal_0%,0.0,0.7,15,QBER,0.2282958199356913,0.0,1,0,1000,311,156,155,0.2282958199356913,58
Six-State,Ideal_0%,0.0,0.7,16,QBER,0.18633540372670807,0.0,1,0,1000,322,161,161,0.18633540372670807,60
Six-State,Ideal_0%,0.0,0.7,17,QBER,0.20461095100864554,0.0,1,0,1000,347,174,173,0.20461095100864554,48
Six-State,Ideal_0%,0.0,0.7,18,QBER,0.20489296636085627,0.0,1,0,1000,327,164,163,0.20489296636085627,45
